,model_name,param,used_statistics,vote,score
9589,XGB,"{'n_estimators': 400, 'max_depth': 100, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 1.0, 'gamma': 0.1}","['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,136.0
9590,LGB,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 1.0}","['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,125.5
9591,Voting,{'weights_nr': 4},"['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,141.0
9592,RFC,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,131.0
9593,XGB,"{'n_estimators': 400, 'max_depth': 10, 'learning_rate': 0.01, 'subsample': 0.6, 'colsample_bytree': 0.5, 'gamma': 0.2}","['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,131.0
9594,LGB,"{'n_estimators': 300, 'max_depth': 50, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8}","['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,141.0
9595,Voting,{'weights_nr': 1},"['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,131.0
9596,RFC,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,141.5
9597,XGB,"{'n_estimators': 300, 'max_depth': 100, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 1.0, 'gamma': 0.2}","['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,141.0
9598,LGB,"{'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.5}","['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,131.0
9599,Voting,{'weights_nr': 5},"['FTM_per_GP' 'REB_per_GP' 'AST_per_GP' 'TO' 'STL_per_GP' 'MIN' 'FGM_2'
 'All-Star' 'FG_PCT' 'L' 'BLK' 'PTS_per_GP' 'FG3A' 'FGA' 'FG3M_per_GP'
 'DPOY' 'FTM_2' 'FG3_PCT' 'DD' 'FP' 'FP_per_GP' 'All-Star-MVP' 'FT_PCT'
 'FTA_per_GP' 'FG3A_per_GP' 'FTA' 'POTM' 'FGM_per_GP' 'REB' 'FGA_per_GP'
 'ROTM' 'MIN_per_GP' 'W' 'TD' 'PIE']",True,141.0
9600,RFC,"{'n_estimators': 300, 'max_depth': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
9601,XGB,"{'n_estimators': 400, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.5, 'gamma': 0.3}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,154.0
9602,LGB,"{'n_estimators': 400, 'max_depth': None, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 0.5}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,127.25
9603,Voting,{'weights_nr': 0},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,136.0
9604,RFC,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
9605,XGB,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.3}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,154.0
9606,LGB,"{'n_estimators': 500, 'max_depth': None, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.5}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,127.25
9607,Voting,{'weights_nr': 4},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,136.0
9608,RFC,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
9609,XGB,"{'n_estimators': 500, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.5, 'gamma': 0.0}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,154.0
9610,LGB,"{'n_estimators': 400, 'max_depth': 100, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.5}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,133.0
9611,Voting,{'weights_nr': 2},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,136.0
9612,RFC,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
9613,XGB,"{'n_estimators': 300, 'max_depth': 25, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.0}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,136.0
9614,LGB,"{'n_estimators': 100, 'max_depth': 25, 'learning_rate': 0.01, 'subsample': 1.0, 'colsample_bytree': 1.0}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.0
9615,Voting,{'weights_nr': 5},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,136.0
9616,RFC,"{'n_estimators': 200, 'max_depth': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
9617,XGB,"{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.0}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,154.0
9618,LGB,"{'n_estimators': 300, 'max_depth': 50, 'learning_rate': 0.2, 'subsample': 0.8, 'colsample_bytree': 0.5}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,127.25
9619,Voting,{'weights_nr': 5},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,139.75
9620,RFC,"{'n_estimators': 200, 'max_depth': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
9621,XGB,"{'n_estimators': 300, 'max_depth': 25, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.5, 'gamma': 0.2}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,146.5
9622,LGB,"{'n_estimators': 300, 'max_depth': 100, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.8}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,138.5
9623,Voting,{'weights_nr': 5},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,136.0
9624,RFC,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
9625,XGB,"{'n_estimators': 300, 'max_depth': None, 'learning_rate': 0.01, 'subsample': 1.0, 'colsample_bytree': 0.5, 'gamma': 0.0}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,146.5
9626,LGB,"{'n_estimators': 300, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.8}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,138.5
9627,Voting,{'weights_nr': 4},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,136.0
9628,RFC,"{'n_estimators': 100, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,131.0
9629,XGB,"{'n_estimators': 100, 'max_depth': 25, 'learning_rate': 0.01, 'subsample': 0.6, 'colsample_bytree': 0.5, 'gamma': 0.4}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
9630,LGB,"{'n_estimators': 300, 'max_depth': None, 'learning_rate': 0.2, 'subsample': 0.8, 'colsample_bytree': 0.5}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,127.25
9631,Voting,{'weights_nr': 1},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,131.0
9632,RFC,"{'n_estimators': 100, 'max_depth': 25, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",False,125.0
9633,XGB,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 1.0, 'gamma': 0.1}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,146.5
9634,LGB,"{'n_estimators': 100, 'max_depth': 25, 'learning_rate': 0.01, 'subsample': 1.0, 'colsample_bytree': 1.0}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.0
9635,Voting,{'weights_nr': 4},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,146.5
9636,RFC,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
9637,XGB,"{'n_estimators': 300, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 1.0, 'gamma': 0.2}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,154.0
9638,LGB,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 0.5}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,127.25
9639,Voting,{'weights_nr': 4},"['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,146.5
9640,RFC,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}","['FGA' 'FG3_PCT' 'W' 'FTM_2' 'DPOY' 'FG3M_per_GP' 'FGM_per_GP' 'PTS'
 'PTS_per_GP' 'L' 'TO_per_GP' 'FG_PCT' 'PIE' 'POTW' 'BLK' 'REB'
 'AST_per_GP' 'DD' 'FTA' 'FTA_per_GP' 'MIN_per_GP' 'POTM' 'MIN']",True,141.5
