,model_name,param,used_statistics,vote,score
5490,LGB,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 0.8, 'colsample_bytree': 0.8}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,140.0
5491,Voting,{'weights_nr': 3},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,147.5
5492,RFC,"{'n_estimators': 100, 'max_depth': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,148.75
5493,XGB,"{'n_estimators': 100, 'max_depth': None, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0, 'gamma': 0.4}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,140.0
5494,LGB,"{'n_estimators': 400, 'max_depth': 10, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.8}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,156.0
5495,Voting,{'weights_nr': 2},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,153.0
5496,RFC,"{'n_estimators': 100, 'max_depth': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.25
5497,XGB,"{'n_estimators': 400, 'max_depth': None, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.0}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,149.0
5498,LGB,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01, 'subsample': 0.6, 'colsample_bytree': 0.5}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,155.0
5499,Voting,{'weights_nr': 3},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,148.25
5500,RFC,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.25
5501,XGB,"{'n_estimators': 100, 'max_depth': 25, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.5, 'gamma': 0.3}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,154.5
5502,LGB,"{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 0.8, 'colsample_bytree': 0.5}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,155.5
5503,Voting,{'weights_nr': 3},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,155.75
5504,RFC,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,147.25
5505,XGB,"{'n_estimators': 300, 'max_depth': 100, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.1}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,150.5
5506,LGB,"{'n_estimators': 100, 'max_depth': 25, 'learning_rate': 0.01, 'subsample': 0.6, 'colsample_bytree': 1.0}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,146.0
5507,Voting,{'weights_nr': 1},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,145.75
5508,RFC,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.25
5509,XGB,"{'n_estimators': 500, 'max_depth': 100, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.8, 'gamma': 0.2}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,154.0
5510,LGB,"{'n_estimators': 300, 'max_depth': 100, 'learning_rate': 0.2, 'subsample': 0.8, 'colsample_bytree': 0.8}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,157.0
5511,Voting,{'weights_nr': 1},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,155.25
5512,RFC,"{'n_estimators': 400, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,147.25
5513,XGB,"{'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.1}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,143.5
5514,LGB,"{'n_estimators': 300, 'max_depth': 50, 'learning_rate': 0.2, 'subsample': 0.6, 'colsample_bytree': 0.5}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,150.5
5515,Voting,{'weights_nr': 5},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,154.75
5516,RFC,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,153.0
5517,XGB,"{'n_estimators': 400, 'max_depth': 50, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.4}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,147.75
5518,LGB,"{'n_estimators': 100, 'max_depth': None, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,142.75
5519,Voting,{'weights_nr': 0},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,149.25
5520,RFC,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.25
5521,XGB,"{'n_estimators': 300, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 1.0, 'gamma': 0.4}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,151.75
5522,LGB,"{'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,153.75
5523,Voting,{'weights_nr': 5},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,146.0
5524,RFC,"{'n_estimators': 300, 'max_depth': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,149.25
5525,XGB,"{'n_estimators': 300, 'max_depth': None, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.3}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,149.25
5526,LGB,"{'n_estimators': 100, 'max_depth': 25, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,146.0
5527,Voting,{'weights_nr': 1},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,153.0
5528,RFC,"{'n_estimators': 100, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,153.0
5529,XGB,"{'n_estimators': 300, 'max_depth': 50, 'learning_rate': 0.01, 'subsample': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.2}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,139.0
5530,LGB,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 1.0}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,161.25
5531,Voting,{'weights_nr': 5},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,149.0
5532,RFC,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,147.25
5533,XGB,"{'n_estimators': 500, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.1}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,148.5
5534,LGB,"{'n_estimators': 300, 'max_depth': 25, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.8}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,158.0
5535,Voting,{'weights_nr': 5},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,154.75
5536,RFC,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.25
5537,XGB,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.5, 'gamma': 0.0}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,155.75
5538,LGB,"{'n_estimators': 300, 'max_depth': 100, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.8}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,146.5
5539,Voting,{'weights_nr': 4},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.0
5540,RFC,"{'n_estimators': 200, 'max_depth': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,155.25
5541,XGB,"{'n_estimators': 200, 'max_depth': 25, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.5, 'gamma': 0.4}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,152.75
5542,LGB,"{'n_estimators': 400, 'max_depth': 100, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 1.0}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,152.0
5543,Voting,{'weights_nr': 0},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.25
5544,RFC,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,153.5
5545,XGB,"{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.2}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,149.0
5546,LGB,"{'n_estimators': 300, 'max_depth': 25, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.8}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,158.0
5547,Voting,{'weights_nr': 1},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,156.25
5548,RFC,"{'n_estimators': 300, 'max_depth': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.25
5549,XGB,"{'n_estimators': 200, 'max_depth': None, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 1.0, 'gamma': 0.2}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,150.0
5550,LGB,"{'n_estimators': 200, 'max_depth': None, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 1.0}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,148.75
5551,Voting,{'weights_nr': 0},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,154.75
5552,RFC,"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.25
5553,XGB,"{'n_estimators': 400, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'gamma': 0.0}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,149.0
5554,LGB,"{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 1.0}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,153.0
5555,Voting,{'weights_nr': 1},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,155.75
5556,RFC,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,149.75
5557,XGB,"{'n_estimators': 500, 'max_depth': 100, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.1}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,150.5
5558,LGB,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01, 'subsample': 1.0, 'colsample_bytree': 0.5}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,153.25
5559,Voting,{'weights_nr': 1},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,150.0
5560,RFC,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,151.25
5561,XGB,"{'n_estimators': 400, 'max_depth': 100, 'learning_rate': 0.2, 'subsample': 0.8, 'colsample_bytree': 1.0, 'gamma': 0.1}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,146.0
5562,LGB,"{'n_estimators': 500, 'max_depth': 50, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.5}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,150.75
5563,Voting,{'weights_nr': 5},"['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",True,145.5
5564,RFC,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}","['FG_PCT' 'POTW' 'FG3_PCT' 'PIE' 'POTM' 'All-Star' 'All-Star-MVP' 'FGA'
 'MIN' 'FTM_per_GP' 'L' 'MIN_per_GP' 'BLK_per_GP' 'GP' 'FGA_per_GP']",False,147.25
